Function: strncmp
Variant: default
                                    generic_strncmp	__strncmp_lsx	__strncmp_aligned
========================================================================================================================
 strlen=8, len=1, align1=0, align2=0:         0.64	        0.56 ( 12.51%)	        0.53 ( 18.10%)	
strlen=30, len=158, align1=16352, align2=16368:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16368, align2=16352:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16336, align2=0:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=0, align2=16336:         1.12	        0.57 ( 49.46%)	        0.88 ( 21.43%)	
strlen=30, len=158, align1=16336, align2=16360:         1.12	        0.90 ( 19.63%)	        0.88 ( 21.43%)	
strlen=30, len=158, align1=16360, align2=16336:         1.12	        0.90 ( 19.65%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16320, align2=0:         1.12	        0.56 ( 49.98%)	        0.94 ( 16.38%)	
strlen=30, len=158, align1=0, align2=16320:         1.12	        0.56 ( 49.90%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16320, align2=16352:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16352, align2=16320:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16304, align2=0:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=0, align2=16304:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.45%)	
strlen=30, len=158, align1=16304, align2=16344:         1.12	        0.90 ( 19.52%)	        0.88 ( 21.43%)	
strlen=30, len=158, align1=16344, align2=16304:         1.12	        0.90 ( 19.64%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16288, align2=0:         1.12	        0.56 ( 49.98%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=0, align2=16288:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.45%)	
strlen=30, len=158, align1=16288, align2=16336:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16336, align2=16288:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16272, align2=0:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=0, align2=16272:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.44%)	
strlen=30, len=158, align1=16272, align2=16328:         1.12	        0.90 ( 19.78%)	        0.88 ( 21.60%)	
strlen=30, len=158, align1=16328, align2=16272:         1.12	        0.90 ( 19.64%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=0, align2=0:         1.12	        0.56 ( 50.16%)	        0.88 ( 21.71%)	
strlen=31, len=159, align1=31, align2=0:         1.92	        0.90 ( 53.12%)	        1.40 ( 27.09%)	
strlen=31, len=159, align1=0, align2=31:         1.60	        0.90 ( 43.74%)	        1.48 (  7.52%)	
strlen=31, len=159, align1=8192, align2=8191:         1.60	        0.90 ( 43.75%)	        1.40 ( 12.51%)	
strlen=31, len=159, align1=8191, align2=8192:         1.92	        0.90 ( 53.12%)	        1.40 ( 27.09%)	
strlen=31, len=159, align1=16353, align2=0:         2.56	        0.90 ( 64.84%)	        1.40 ( 45.31%)	
strlen=31, len=159, align1=0, align2=16353:         1.60	        0.90 ( 43.75%)	        1.48 (  7.24%)	
strlen=31, len=159, align1=16368, align2=0:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=0, align2=16368:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.43%)	
strlen=31, len=159, align1=16368, align2=16376:         1.13	        0.90 ( 20.53%)	        0.88 ( 22.31%)	
strlen=31, len=159, align1=16376, align2=16368:         1.12	        0.90 ( 19.64%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16352, align2=0:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=0, align2=16352:         1.12	        0.56 ( 49.98%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16352, align2=16368:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.43%)	
strlen=31, len=159, align1=16368, align2=16352:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16336, align2=0:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.43%)	
strlen=31, len=159, align1=0, align2=16336:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16336, align2=16360:         1.12	        0.90 ( 19.63%)	        0.88 ( 21.43%)	
strlen=31, len=159, align1=16360, align2=16336:         1.12	        0.90 ( 19.64%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16320, align2=0:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=0, align2=16320:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16320, align2=16352:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.42%)	
strlen=31, len=159, align1=16352, align2=16320:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16304, align2=0:         1.13	        0.56 ( 50.50%)	        0.88 ( 22.23%)	
strlen=31, len=159, align1=0, align2=16304:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16304, align2=16344:         1.12	        0.90 ( 19.64%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16344, align2=16304:         1.12	        0.90 ( 19.39%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16288, align2=0:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=0, align2=16288:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16288, align2=16336:         1.12	        0.56 ( 50.02%)	        0.89 ( 20.26%)	
strlen=31, len=159, align1=16336, align2=16288:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16272, align2=0:         1.20	        0.56 ( 53.25%)	        0.88 ( 26.55%)	
strlen=31, len=159, align1=0, align2=16272:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16272, align2=16328:         1.12	        0.90 ( 19.63%)	        0.88 ( 21.44%)	
strlen=31, len=159, align1=16328, align2=16272:         1.12	        0.90 ( 19.64%)	        0.88 ( 21.45%)	
strlen=32, len=160, align1=0, align2=0:         1.24	        0.68 ( 45.17%)	        0.96 ( 22.59%)	
strlen=32, len=160, align1=32, align2=0:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.27%)	
strlen=32, len=160, align1=0, align2=32:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=8192, align2=8191:         1.90	        0.96 ( 49.31%)	        1.32 ( 30.35%)	
strlen=32, len=160, align1=8191, align2=8192:         1.88	        0.96 ( 48.93%)	        1.32 ( 29.79%)	
strlen=32, len=160, align1=16352, align2=0:         1.24	        0.68 ( 45.14%)	        0.96 ( 22.57%)	
strlen=32, len=160, align1=0, align2=16352:         1.24	        0.68 ( 45.17%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=16368, align2=0:         1.30	        0.68 ( 47.73%)	        0.96 ( 26.20%)	
strlen=32, len=160, align1=0, align2=16368:         1.24	        0.68 ( 45.15%)	        0.96 ( 22.60%)	
strlen=32, len=160, align1=16368, align2=16376:         1.24	        0.96 ( 22.56%)	        0.96 ( 22.56%)	
strlen=32, len=160, align1=16376, align2=16368:         1.24	        0.96 ( 22.58%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=16352, align2=0:         1.25	        0.68 ( 45.55%)	        0.96 ( 23.15%)	
strlen=32, len=160, align1=0, align2=16352:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=16352, align2=16368:         1.24	        0.68 ( 45.15%)	        0.96 ( 22.59%)	
strlen=32, len=160, align1=16368, align2=16352:         1.24	        0.68 ( 45.17%)	        0.96 ( 22.60%)	
strlen=32, len=160, align1=16336, align2=0:         1.24	        0.68 ( 45.17%)	        0.96 ( 22.59%)	
strlen=32, len=160, align1=0, align2=16336:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.59%)	
strlen=32, len=160, align1=16336, align2=16360:         1.24	        0.96 ( 22.57%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=16360, align2=16336:         1.24	        1.03 ( 17.38%)	        0.96 ( 22.70%)	
strlen=32, len=160, align1=16320, align2=0:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.60%)	
strlen=32, len=160, align1=0, align2=16320:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.59%)	
strlen=32, len=160, align1=16320, align2=16352:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=16352, align2=16320:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=16304, align2=0:         1.24	        0.68 ( 45.16%)	        0.96 ( 22.59%)	
strlen=32, len=160, align1=0, align2=16304:         1.24	        0.68 ( 45.17%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=16304, align2=16344:         1.24	        0.96 ( 22.58%)	        0.96 ( 22.59%)	
strlen=32, len=160, align1=16344, align2=16304:         1.24	        0.96 ( 22.59%)	        0.96 ( 22.60%)	
strlen=32, len=160, align1=16288, align2=0:         1.24	        0.68 ( 45.17%)	        0.96 ( 22.59%)	
strlen=32, len=160, align1=0, align2=16288:         1.24	        0.68 ( 45.34%)	        0.96 ( 22.83%)	
strlen=32, len=160, align1=16288, align2=16336:         1.24	        0.68 ( 45.17%)	        1.02 ( 17.52%)	
strlen=32, len=160, align1=16336, align2=16288:         1.24	        0.68 ( 45.18%)	        0.96 ( 22.60%)	
strlen=32, len=160, align1=16272, align2=0:         1.24	        0.68 ( 45.17%)	        0.96 ( 22.60%)	
strlen=32, len=160, align1=0, align2=16272:         1.24	        0.68 ( 45.18%)	        0.96 ( 22.60%)	
strlen=32, len=160, align1=16272, align2=16328:         1.24	        0.96 ( 22.56%)	        0.96 ( 22.58%)	
strlen=32, len=160, align1=16328, align2=16272:         1.24	        0.96 ( 22.59%)	        0.96 ( 22.59%)	
strlen=40, len=168, align1=0, align2=0:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.59%)	
strlen=40, len=168, align1=40, align2=0:         1.36	        1.08 ( 20.55%)	        1.08 ( 20.61%)	
strlen=40, len=168, align1=0, align2=40:         1.36	        1.08 ( 20.58%)	        1.08 ( 20.59%)	
strlen=40, len=168, align1=8192, align2=8191:         2.08	        1.08 ( 48.08%)	        1.44 ( 30.77%)	
strlen=40, len=168, align1=8191, align2=8192:         2.08	        1.08 ( 48.08%)	        1.44 ( 30.77%)	
strlen=40, len=168, align1=16344, align2=0:         1.41	        1.08 ( 23.31%)	        1.08 ( 23.30%)	
strlen=40, len=168, align1=0, align2=16344:         1.36	        1.08 ( 20.60%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16368, align2=0:         1.36	        0.68 ( 49.99%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=0, align2=16368:         1.36	        0.68 ( 49.99%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16368, align2=16376:         1.36	        1.08 ( 20.57%)	        1.08 ( 20.59%)	
strlen=40, len=168, align1=16376, align2=16368:         1.36	        1.08 ( 20.59%)	        1.09 ( 19.66%)	
strlen=40, len=168, align1=16352, align2=0:         1.36	        0.68 ( 49.99%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=0, align2=16352:         1.36	        0.68 ( 49.99%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16352, align2=16368:         1.36	        0.68 ( 49.98%)	        1.08 ( 20.59%)	
strlen=40, len=168, align1=16368, align2=16352:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.59%)	
strlen=40, len=168, align1=16336, align2=0:         1.36	        0.68 ( 50.00%)	        1.14 ( 16.02%)	
strlen=40, len=168, align1=0, align2=16336:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16336, align2=16360:         1.36	        1.08 ( 20.57%)	        1.08 ( 20.58%)	
strlen=40, len=168, align1=16360, align2=16336:         1.36	        1.08 ( 20.59%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16320, align2=0:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.61%)	
strlen=40, len=168, align1=0, align2=16320:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.59%)	
strlen=40, len=168, align1=16320, align2=16352:         1.36	        0.68 ( 50.15%)	        1.08 ( 20.85%)	
strlen=40, len=168, align1=16352, align2=16320:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.61%)	
strlen=40, len=168, align1=16304, align2=0:         1.36	        0.68 ( 49.99%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=0, align2=16304:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16304, align2=16344:         1.36	        1.08 ( 20.58%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16344, align2=16304:         1.36	        1.08 ( 20.60%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16288, align2=0:         1.36	        0.68 ( 49.99%)	        1.08 ( 20.52%)	
strlen=40, len=168, align1=0, align2=16288:         1.36	        0.68 ( 50.01%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16288, align2=16336:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16336, align2=16288:         1.36	        0.68 ( 50.01%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16272, align2=0:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=0, align2=16272:         1.36	        0.68 ( 50.00%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16272, align2=16328:         1.36	        1.08 ( 20.59%)	        1.08 ( 20.60%)	
strlen=40, len=168, align1=16328, align2=16272:         1.36	        1.08 ( 20.58%)	        1.08 ( 20.60%)	
strlen=48, len=176, align1=0, align2=0:         1.48	        0.84 ( 43.25%)	        1.20 ( 18.90%)	
strlen=48, len=176, align1=48, align2=0:         1.48	        0.84 ( 43.32%)	        1.26 ( 15.32%)	
strlen=48, len=176, align1=0, align2=48:         1.48	        0.84 ( 43.26%)	        1.20 ( 18.95%)	
strlen=48, len=176, align1=8192, align2=8191:         2.29	        1.16 ( 49.20%)	        1.56 ( 31.68%)	
strlen=48, len=176, align1=8191, align2=8192:         2.28	        1.16 ( 49.11%)	        1.56 ( 31.58%)	
strlen=48, len=176, align1=16336, align2=0:         1.48	        0.84 ( 43.23%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=0, align2=16336:         1.48	        0.92 ( 37.84%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16368, align2=0:         1.48	        0.92 ( 37.85%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=0, align2=16368:         1.48	        0.92 ( 37.84%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16368, align2=16376:         1.48	        1.16 ( 21.53%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=16376, align2=16368:         1.48	        1.16 ( 21.62%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=16352, align2=0:         1.53	        0.92 ( 40.02%)	        1.20 ( 21.78%)	
strlen=48, len=176, align1=0, align2=16352:         1.48	        0.90 ( 39.44%)	        1.20 ( 19.10%)	
strlen=48, len=176, align1=16352, align2=16368:         1.48	        0.87 ( 41.40%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=16368, align2=16352:         1.48	        0.92 ( 37.84%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=16336, align2=0:         1.48	        0.92 ( 37.84%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=0, align2=16336:         1.48	        0.92 ( 37.84%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16336, align2=16360:         1.48	        1.16 ( 21.62%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=16360, align2=16336:         1.48	        1.16 ( 21.61%)	        1.20 ( 18.68%)	
strlen=48, len=176, align1=16320, align2=0:         1.48	        0.92 ( 37.84%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=0, align2=16320:         1.48	        0.92 ( 37.85%)	        1.26 ( 15.19%)	
strlen=48, len=176, align1=16320, align2=16352:         1.48	        0.87 ( 41.22%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16352, align2=16320:         1.48	        0.92 ( 37.85%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16304, align2=0:         1.48	        0.92 ( 38.20%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=0, align2=16304:         1.48	        0.92 ( 37.85%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16304, align2=16344:         1.48	        1.16 ( 21.62%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=16344, align2=16304:         1.48	        1.16 ( 21.64%)	        1.20 ( 18.94%)	
strlen=48, len=176, align1=16288, align2=0:         1.48	        0.84 ( 43.16%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=0, align2=16288:         1.48	        0.92 ( 37.85%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=16288, align2=16336:         1.48	        0.92 ( 37.85%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16336, align2=16288:         1.48	        0.98 ( 33.90%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16272, align2=0:         1.48	        0.87 ( 41.55%)	        1.20 ( 19.00%)	
strlen=48, len=176, align1=0, align2=16272:         1.48	        0.92 ( 37.85%)	        1.20 ( 18.92%)	
strlen=48, len=176, align1=16272, align2=16328:         1.48	        1.16 ( 21.56%)	        1.20 ( 18.93%)	
strlen=48, len=176, align1=16328, align2=16272:         1.48	        1.16 ( 21.63%)	        1.20 ( 18.92%)	
strlen=56, len=184, align1=0, align2=0:         1.60	        0.92 ( 42.63%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=56, align2=0:         1.60	        1.22 ( 23.74%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=0, align2=56:         1.60	        1.22 ( 23.75%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=8192, align2=8191:         2.44	        1.23 ( 49.82%)	        1.68 ( 31.11%)	
strlen=56, len=184, align1=8191, align2=8192:         2.48	        1.28 ( 48.45%)	        1.68 ( 32.25%)	
strlen=56, len=184, align1=16328, align2=0:         1.60	        1.22 ( 23.76%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=0, align2=16328:         1.60	        1.22 ( 23.75%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16368, align2=0:         1.60	        0.84 ( 47.47%)	        1.32 ( 17.50%)	
strlen=56, len=184, align1=0, align2=16368:         1.60	        0.92 ( 42.50%)	        1.32 ( 17.52%)	
strlen=56, len=184, align1=16368, align2=16376:         1.60	        1.22 ( 23.74%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16376, align2=16368:         1.60	        1.23 ( 23.42%)	        1.32 ( 17.50%)	
strlen=56, len=184, align1=16352, align2=0:         1.60	        0.85 ( 46.97%)	        1.32 ( 17.52%)	
strlen=56, len=184, align1=0, align2=16352:         1.60	        0.92 ( 42.49%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16352, align2=16368:         1.60	        0.92 ( 42.51%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16368, align2=16352:         1.60	        0.92 ( 42.50%)	        1.32 ( 17.52%)	
strlen=56, len=184, align1=16336, align2=0:         1.60	        0.92 ( 42.50%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=0, align2=16336:         1.60	        0.91 ( 42.85%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16336, align2=16360:         1.60	        1.22 ( 23.75%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16360, align2=16336:         1.60	        1.22 ( 23.74%)	        1.32 ( 17.50%)	
strlen=56, len=184, align1=16320, align2=0:         1.60	        0.92 ( 42.50%)	        1.32 ( 17.52%)	
strlen=56, len=184, align1=0, align2=16320:         1.60	        0.92 ( 42.52%)	        1.32 ( 17.52%)	
strlen=56, len=184, align1=16320, align2=16352:         1.61	        0.92 ( 42.67%)	        1.32 ( 17.50%)	
strlen=56, len=184, align1=16352, align2=16320:         1.60	        0.84 ( 47.50%)	        1.37 ( 14.19%)	
strlen=56, len=184, align1=16304, align2=0:         1.60	        0.92 ( 42.56%)	        1.32 ( 17.58%)	
strlen=56, len=184, align1=0, align2=16304:         1.60	        0.92 ( 42.51%)	        1.32 ( 17.50%)	
strlen=56, len=184, align1=16304, align2=16344:         1.60	        1.22 ( 23.75%)	        1.32 ( 17.52%)	
strlen=56, len=184, align1=16344, align2=16304:         1.60	        1.22 ( 23.68%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16288, align2=0:         1.60	        0.88 ( 45.09%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=0, align2=16288:         1.60	        0.92 ( 42.33%)	        1.32 ( 17.52%)	
strlen=56, len=184, align1=16288, align2=16336:         1.60	        0.92 ( 42.50%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16336, align2=16288:         1.60	        0.92 ( 42.50%)	        1.32 ( 17.51%)	
strlen=56, len=184, align1=16272, align2=0:         1.60	        0.92 ( 42.52%)	        1.32 ( 17.52%)	
strlen=56, len=184, align1=0, align2=16272:         1.68	        0.89 ( 47.13%)	        1.32 ( 21.24%)	
strlen=56, len=184, align1=16272, align2=16328:         1.60	        1.22 ( 23.73%)	        1.32 ( 17.50%)	
strlen=56, len=184, align1=16328, align2=16272:         1.60	        1.22 ( 23.75%)	        1.32 ( 17.52%)	
strlen=64, len=192, align1=0, align2=0:         1.72	        1.00 ( 41.87%)	        1.44 ( 16.28%)	
strlen=64, len=192, align1=64, align2=0:         1.72	        1.00 ( 41.86%)	        1.44 ( 16.30%)	
strlen=64, len=192, align1=0, align2=64:         1.73	        1.00 ( 42.02%)	        1.44 ( 16.52%)	
strlen=64, len=192, align1=8192, align2=8191:         2.66	        1.28 ( 51.84%)	        1.84 ( 30.76%)	
strlen=64, len=192, align1=8191, align2=8192:         2.68	        1.28 ( 52.23%)	        1.84 ( 31.34%)	
strlen=64, len=192, align1=16320, align2=0:         1.72	        1.06 ( 38.58%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=0, align2=16320:         1.72	        1.00 ( 41.86%)	        1.44 ( 16.30%)	
strlen=64, len=192, align1=16368, align2=0:         1.72	        1.00 ( 41.84%)	        1.44 ( 16.28%)	
strlen=64, len=192, align1=0, align2=16368:         1.72	        1.00 ( 41.86%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=16368, align2=16376:         1.72	        1.28 ( 25.58%)	        1.44 ( 16.27%)	
strlen=64, len=192, align1=16376, align2=16368:         1.72	        1.28 ( 25.59%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=16352, align2=0:         1.72	        1.00 ( 41.85%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=0, align2=16352:         1.72	        1.00 ( 41.90%)	        1.44 ( 16.35%)	
strlen=64, len=192, align1=16352, align2=16368:         1.73	        1.00 ( 42.02%)	        1.44 ( 16.61%)	
strlen=64, len=192, align1=16368, align2=16352:         1.78	        1.00 ( 43.87%)	        1.44 ( 19.20%)	
strlen=64, len=192, align1=16336, align2=0:         1.72	        1.00 ( 41.86%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=0, align2=16336:         1.72	        1.00 ( 41.86%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=16336, align2=16360:         1.72	        1.28 ( 25.57%)	        1.44 ( 16.28%)	
strlen=64, len=192, align1=16360, align2=16336:         1.72	        1.28 ( 25.58%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=16320, align2=0:         1.72	        1.00 ( 41.85%)	        1.44 ( 16.22%)	
strlen=64, len=192, align1=0, align2=16320:         1.73	        1.00 ( 42.13%)	        1.44 ( 16.69%)	
strlen=64, len=192, align1=16320, align2=16352:         1.72	        1.00 ( 41.96%)	        1.44 ( 16.45%)	
strlen=64, len=192, align1=16352, align2=16320:         1.72	        1.00 ( 41.86%)	        1.44 ( 16.28%)	
strlen=64, len=192, align1=16304, align2=0:         1.72	        1.00 ( 41.87%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=0, align2=16304:         1.72	        1.00 ( 41.86%)	        1.45 ( 15.82%)	
strlen=64, len=192, align1=16304, align2=16344:         1.72	        1.28 ( 25.58%)	        1.44 ( 16.28%)	
strlen=64, len=192, align1=16344, align2=16304:         1.72	        1.28 ( 25.58%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=16288, align2=0:         1.73	        1.00 ( 42.05%)	        1.44 ( 16.58%)	
strlen=64, len=192, align1=0, align2=16288:         1.72	        1.00 ( 41.95%)	        1.44 ( 16.43%)	
strlen=64, len=192, align1=16288, align2=16336:         1.72	        1.00 ( 41.86%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=16336, align2=16288:         1.72	        1.00 ( 41.86%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=16272, align2=0:         1.72	        1.00 ( 41.86%)	        1.49 ( 13.17%)	
strlen=64, len=192, align1=0, align2=16272:         1.72	        1.00 ( 41.87%)	        1.44 ( 16.29%)	
strlen=64, len=192, align1=16272, align2=16328:         1.72	        1.28 ( 25.58%)	        1.44 ( 16.28%)	
strlen=64, len=192, align1=16328, align2=16272:         1.72	        1.28 ( 25.58%)	        1.44 ( 16.29%)	
strlen=72, len=200, align1=0, align2=0:         1.85	        1.00 ( 45.90%)	        1.52 ( 17.76%)	
strlen=72, len=200, align1=72, align2=0:         1.84	        1.40 ( 23.84%)	        1.52 ( 17.41%)	
strlen=72, len=200, align1=0, align2=72:         1.84	        1.40 ( 23.80%)	        1.52 ( 17.40%)	
strlen=72, len=200, align1=8192, align2=8191:         2.87	        1.40 ( 51.14%)	        2.00 ( 30.18%)	
strlen=72, len=200, align1=8191, align2=8192:         2.88	        1.40 ( 51.38%)	        2.00 ( 30.55%)	
strlen=72, len=200, align1=16312, align2=0:         1.84	        1.40 ( 23.92%)	        1.52 ( 17.40%)	
strlen=72, len=200, align1=0, align2=16312:         1.84	        1.40 ( 23.91%)	        1.52 ( 17.40%)	
strlen=72, len=200, align1=16368, align2=0:         1.84	        1.00 ( 45.64%)	        1.52 ( 17.40%)	
strlen=72, len=200, align1=0, align2=16368:         1.84	        1.00 ( 45.64%)	        1.52 ( 17.40%)	
strlen=72, len=200, align1=16368, align2=16376:         1.84	        1.40 ( 23.91%)	        1.52 ( 17.40%)	
strlen=72, len=200, align1=16376, align2=16368:         1.84	        1.42 ( 23.07%)	        1.52 ( 17.39%)	
strlen=72, len=200, align1=16352, align2=0:         1.84	        1.00 ( 45.64%)	        1.52 ( 17.40%)	
strlen=72, len=200, align1=0, align2=16352:         1.84	        1.00 ( 45.64%)	        1.61 ( 12.58%)	
strlen=72, len=200, align1=16352, align2=16368:         1.84	        1.00 ( 45.64%)	        1.52 ( 17.38%)	
strlen=72, len=200, align1=16368, align2=16352:         1.84	        1.00 ( 45.64%)	        1.52 ( 17.39%)	
strlen=72, len=200, align1=16336, align2=0:         1.84	        1.00 ( 45.65%)	        1.52 ( 17.40%)	
strlen=72, len=200, align1=0, align2=16336:         1.84	        1.00 ( 45.68%)	        1.52 ( 17.45%)	
strlen=72, len=200, align1=16336, align2=16360:         1.84	        1.40 ( 23.84%)	        1.52 ( 17.40%)	
